SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
253100BK,Dust Pans,,,{},40.99,Cleaning Supplies,Dust Pan,,Rubbermaid Commercial 253100BK Lobby Pro Upright Dust Pan Black,"Stylish Pan Design
Durable Rear Wheels Improve Wear Resistance
Ideal For Use In Malls, Restaurants And Lobbies
Will Not Stain, Discolor Or Absorb Odors
Vinyl Coated Polypropylene
Width:
11.3 in
28.7 cm
Height:
5 in
12.7 cm
Length:
12.8 in
32.5 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp2531.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-253100BK-Lobby-Pro-Upright-Dust-Pan-Black_p_2814.html
T199,Dusters,,,{},17.99,Waste Containers,,,Rubbermaid Commercial T199 Overhead Dusting Tool Replacement Head For T110 T120 T130,"The Sensible Solution To Routine Overhead Dusting
All HiDuster® Heads Are Launderable For Long Product Life
Replacement Head Fits T110, T120, T130",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcpt199.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-T199-Overhead-Dusting-Tool-Replacement-Head-For-T110-T120-T130_p_3313.html
1964RED,Cooking Scrapers,16.5 In,,{},5.5,Foodservice,"Food Preparation, High-Heat Scrapers",,"Rubbermaid Commercial 1964RED 16 1/2"" High-Heat Scraper Red 6 Per Case Price Per Each ","All-Purpose Scratch- And Melt-Resistant Scrapers Resist Heat Up To 500°F/260°C
Stain-Resistant Blades Will Not Scratch Grill Or Cookware
Cool-Touch Handle For Safety
Certified To NSF Standard #2
Commercial Dishwasher Safe
White Blade, Red Handle",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp1964red.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-1964RED-16-12-High-Heat-Scraper-Red-6-Per-Case-Price-Per-Each-_p_2807.html
421588BLA,Sweepers,7.5 In,,{},154.99,Cleaning Supplies,Mechanical Sweepers,,"Rubbermaid Commercial 421588BLA 44"" Brushless Mechanical Sweeper","The Most Versatile Sweeper In The System, This Model Has Non-Marking Rubber Blades That Effectively Sweep Up Dust, Debris And Even Semi-Liquid Debris From A Variety Of Floor Surfaces, Perfect For Food Service Applications
Low Profile For Easy Access Around And Under Furniture
Wide 7.5"" Sweep Path With Protective Bumper
Tinted Window Allows You To See When The Sweeper Needs Emptying
Two Debris Canisters With One-Touch Emptying Doors
Soft Rubber Wheels Glide Easily On Carpet, Vinyl, Tile, Wood And More
Constructed Of Durable Galvanized Steel And Tough ABS Plastic
Black With Yellow Trim
Length:
10 1/2 in
26.7 cm
Width:
9 1/2 in
24.1 cm
Height:
44 in
111.8 cm
Capacity [Mechanical Sweepers
]:
36.8
603.0
Sweep Path:
7 1/2 in
19.0 cm","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp421588bla.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp421588bla_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp421588bla_2.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-421588BLA-44-Brushless-Mechanical-Sweeper_p_3001.html
421388BLA,Sweepers,7.5 In,,{},116.99,Cleaning Supplies,Mechanical Sweepers,,"Rubbermaid Commercial 421388BLA 42"" Dual-Action Mechanical Sweeper","Two Types Of Brushes Provide Maximum Cleaning And Versatility
Dual Debris Pans With One-Touch Cleaning Doors
Wide 7.5"" Sweep Path With Protective Bumper
Soft Rubber Wheels And Brushes Conform To Floor Surface
Designed For Large Debris As Well As Smaller Crumbs And Dirt
Constructed Of Durable Galvanized Steel And Tough ABS Plastic
For Bare Floors Or Low Pile Carpets
Nylon Bristles Black
Length:
10 1/2 in
26.7 cm
Width:
9 1/2 in
24.1 cm
Height:
44 in
111.8 cm
Capacity [Mechanical Sweepers
]:
36.8
603.0
Sweep Path:
7 1/2 in
19.0 cm","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp421388bla.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp421388bla_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp421388bla_2.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-421388BLA-42-Dual-Action-Mechanical-Sweeper_p_3000.html
637400BLA,Brooms,,,{},14.99,Cleaning Supplies,Dust Pan,,Rubbermaid Commercial 637400BLA Lobby Dust Pan Broom w/ Polypropylene Fill ,"Ideal For One-Handed Cleaning Under Tables, Fixtures And Hard To Reach Areas
Ideal For Use In Malls, Restaurants And Lobbies
Tough Polypropylene With Flagged Bristles Trap Fine Particles
Will Not Stain, Discolor Or Absorb Odors
Can Be Used Wet Or Dry
Works Well With Lobby Pro® Dust Pan (Sold Separately)
Width:
2 in
5.1 cm
Height:
35 in
88.9 cm
Length:
7 1/2 in
19.0 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp6374.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-637400BLA-Lobby-Dust-Pan-Broom-w-Polypropylene-Fill-_p_3100.html
4212-88 BLA,Sweepers,6.5 In,,{},81.99,Cleaning Supplies,Mechanical Sweepers,,"Rubbermaid Commercial 4212-88 BLA 44"" Floor & Carpet Mechanical Sweeper","Smaller Size Gets Into Tight Spots
Efficient 6.5"" Sweep Path
Easy-Open Debris Pan For Effortless Cleaning
Constructed Of Durable Galvanized Steel And Tough ABS Plastic
For Bare Floors Or Low Pile Carpets
Plastic Bristles Black With Yellow Trim
Length:
9 1/2 in
24.1 cm
Width:
8 in
20.3 cm
Height:
44 in
111.8 cm
Capacity [Mechanical Sweepers
]:
25 in
409.7
Sweep Path:
6 1/2 in
16.5 cm","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp421288bla.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid commercial products/rcp421288bla_1.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid commercial products/rcp421288bla_2.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-4212-88-BLA-44-Floor-Carpet-Mechanical-Sweeper_p_2999.html
T120,Dusters,,,{},52.99,Waste Containers,,,"Rubbermaid Commercial T120 Overhead Dusting Tool w/ Angled Launderable Head & 51"" Extension Handle","The Sensible Solution To Routine Overhead Dusting
The Super HiDuster® Tool Extends Up To 51” (4.25 Feet) To Reach High Areas
All HiDuster® Heads Are Launderable For Long Product Life
All HiDuster® Tools Feature Telescoping Handle For Simple And Efficient Overhead Use",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcpt120.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-T120-Overhead-Dusting-Tool-w-Angled-Launderable-Head-51-Extension-Handle_p_3311.html
T11000GY,Dusters,,,{},45.99,Waste Containers,,,"Rubbermaid Commercial T11000GY Overhead Dusting Tool w/ Launderable Head & 51"" Extension Handle","The Sensible Solution To Routine Overhead Dusting
The Super HiDuster® Tool Extends Up To 51” (4.25 Feet) To Reach High Areas
All HiDuster® Heads Are Launderable For Long Product Life
All HiDuster® Tools Feature Telescoping Handle For Simple And Efficient Overhead Use",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcpt110.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-T11000GY-Overhead-Dusting-Tool-w-Launderable-Head-51-Extension-Handle_p_3310.html
1901WHI,Cooking Scrapers,9.5 In,,{},0.83,Foodservice,"Food Preparation, Scrapers",,"Rubbermaid Commercial 1901WHI 9 1/2"" Scraper White 6 Per Case Price Per Each ","Traditional Flat Blades For Scraping And Spoon-Shaped Blades For Easy Spooning, Scooping And Spreading
Blades Molded Onto Handles For Permanent Bond
Seamless Construction Resists Dirt Or Bacteria Build Up
All Handles And Blades Are White
Commercial Dishwasher Safe","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp1901whi.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp1906wh_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-1901WHI-9-12-Scraper-White-6-Per-Case-Price-Per-Each-_p_2802.html
253200BLA,Dust Pans,,,{},53.99,Cleaning Supplies,Dust Pan,,Rubbermaid Commercial 253200BLA Lobby Pro Upright Dust Pan w/ Cover Black,"Stylish Pan Design
Durable Rear Wheels Improve Wear Resistance
Self Opening And Closing Lid Conceals Unsightly Dirt And Debris
Adjustable Handle Grip Enhances User Comfort
Ideal For Use In Malls, Restaurants And Lobbies
Will Not Stain, Discolor Or Absorb Odors
Plastic Pan/Metal Handle
Width:
11.3 in
28.7 cm
Height:
5 in
12.7 cm
Length:
12.8 in
32.5 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp2532.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-253200BLA-Lobby-Pro-Upright-Dust-Pan-w-Cover-Black_p_2815.html
3218CLE,Measuring Cups,,,{},5.0,Foodservice,"Food Preparation, Bouncer® Measuring Cups",,Rubbermaid Commercial 3218CLE Bouncer® Measuring Cups 4 Qt. Capacity 6 Per Case Price Per Each ,"Clear, Break-Resistant Polycarbonate
Temperature Range: –40°F/–40°C To 212°F/100°C
Long-Lasting Measurement Markings In Red/Blue
Certified To NSF Std. #2
BPA-Free",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3218cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3218CLE-Bouncer®-Measuring-Cups-4-Qt-Capacity-6-Per-Case-Price-Per-Each-_p_2915.html
3217CLE,Measuring Cups,,,{},4.67,Foodservice,"Food Preparation, Bouncer® Measuring Cups",,Rubbermaid Commercial 3217CLE Bouncer® Measuring Cups 2 Qt. Capacity 6 Per Case Price Per Each ,"Clear, Break-Resistant Polycarbonate
Temperature Range: –40°F/–40°C To 212°F/100°C
Long-Lasting Measurement Markings In Red/Blue
Certified To NSF Std. #2
BPA-Free",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3217cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3217CLE-Bouncer®-Measuring-Cups-2-Qt-Capacity-6-Per-Case-Price-Per-Each-_p_2914.html
3216CLE,Measuring Cups,,,{},3.5,Foodservice,"Food Preparation, Bouncer® Measuring Cups",,Rubbermaid Commercial 3216CLE Bouncer® Measuring Cups 1 Qt. Capacity 6 Per Case Price Per Each ,"Clear, Break-Resistant Polycarbonate
Temperature Range: –40°F/–40°C To 212°F/100°C
Long-Lasting Measurement Markings In Red/Blue
Certified To NSF Std. #2
BPA-Free",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3216cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3216CLE-Bouncer®-Measuring-Cups-1-Qt-Capacity-6-Per-Case-Price-Per-Each-_p_2913.html
3215CLE,Measuring Cups,,,{},3.16,Foodservice,"Food Preparation, Bouncer® Measuring Cups",,Rubbermaid Commercial 3215CLE Bouncer® Measuring Cups 1 Pint Capacity 6 Per Case Price Per Each ,"Clear, Break-Resistant Polycarbonate
Temperature Range: –40°F/–40°C To 212°F/100°C
Long-Lasting Measurement Markings In Red/Blue
Certified To NSF Std. #2
BPA-Free",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3215cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3215CLE-Bouncer®-Measuring-Cups-1-Pint-Capacity-6-Per-Case-Price-Per-Each-_p_2912.html
1905WHI,Cooking Scrapers,13.5 In,,{},1.33,Foodservice,"Food Preparation, Scrapers",,"Rubbermaid Commercial 1905WHI 13 1/2"" Scraper White 6 Per Case Price Per Each ","Traditional Flat Blades For Scraping And Spoon-Shaped Blades For Easy Spooning, Scooping And Spreading
Blades Molded Onto Handles For Permanent Bond
Seamless Construction Resists Dirt Or Bacteria Build Up
All Handles And Blades Are White
Commercial Dishwasher Safe","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp1905whi.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp1906wh_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-1905WHI-13-12-Scraper-White-6-Per-Case-Price-Per-Each-_p_2803.html
FG618688YEL,Mop Buckets,,,{},369.99,Cleaning Supplies,"Wavebrake® Moping Systems, WaveBrake® 44 Qt Mopping Systems",,Rubbermaid Commercial FG618688YEL 44 Qt. Wavebrake® Side Press Combo Mopping System Yellow,"The Wavebrake® Mop Bucket And Wringer System Reduces Splashing, Which Means A Safer Environment, Cleaner Floors, And Improved Productivity
Massive Capacity For The Largest Commercial Cleaning Jobs
Foot Pedal Water Evacuation Conveniently Located, No Lifting Required, For Worker Well-Being
Lasts 58 Times Longer Than Comparative Wringers
Tested To Exceed 50,000 Wringing Cycles, Average Wringers Perform Approximately 860 Cycles
Premium Tubular Steel And Structural Web Molded Plastic
Accepts Optional Dirty Water Bucket, 9C74
Length:
24 in
61.0 cm
Width:
17 in
43.2 cm
Height:
38 in
96.5 cm
Mop Capacity [Max]:
Volume Capacity [Nom]:
40 qt
37.9 L
Volume Capacity [Max]:
40 qt
37.9 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/6186-88yel.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-FG618688YEL-44-Qt-Wavebrake®-Side-Press-Combo-Mopping-System-Yellow_p_3081.html
2005CHA,Dust Pans,,,{},10.99,Cleaning Supplies,Dust Pan,,Rubbermaid Commercial 2005CHA Heavy-Duty Dust Pan Charcoal,"Perfect For Quick Clean-Ups
Heavy-Duty Plastic Construction
Extra Large Sizes To Accommodate Large Jobs
Polypropylene
Length:
12 1/4 in
31.1 cm
Depth:
2 5/8 in
6.7 cm
Height:
Width:
8 1/4 in
21.0 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp2005cha.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-2005CHA-Heavy-Duty-Dust-Pan-Charcoal_p_2810.html
9G57WHI,Ingredient Bins,5.4 Gal,,{},37.16,Foodservice,"Food Storage, Prosave™ Shelf Ingredient Bins",,Rubbermaid Commercial 9G57WHI Prosave™ 5.4 Gallon Shelf Ingredient Bin w/ 2 Cup Portioning Scoop 6 Per Case Price Per Each,"Patent-Pending Lid Design Allows For One-Handed Access To Ingredients While Stacked
Clear Windows And Ingredient Labels For Easy Identification Of Contents
Integrated 2 Cup Safety Portioning Scoop And Hook Provide Dedicated Scoop Storage For Safe Ingredient Portioning
Assists In Complying With FDA Food Code 3-304.12
FIFO (First In, First Out) Barrier Aids In Proper Rotation Of Ingredients
Length:
23 1/2 in
59.7 cm
Width:
11 1/2 in
29.2 cm
Height:
16 7/8 in
42.9 cm
Volume Capacity [Nom]:
5.400 gal
20.4 L
Flour Capacity:
25 lb
11.3 kg
Sugar Capacity:
50 lb
22.7 kg","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/9g57whi.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/9g57whi_123.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/9g57whi_567.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-9G57WHI-Prosave™-54-Gallon-Shelf-Ingredient-Bin-w-2-Cup-Portioning-Scoop-6-Per-Case-Price-Per-Each_p_3171.html
9T78,Housekeeping Carts,,,{},1282.99,Cleaning Supplies,Housekeeping Carts,Plastic,Rubbermaid Commercial 9T78 Compact High-Security Housekeeping Cart w/ Locking Hood Black,"2- Shelf
Includes Locking Security Hood And Cabinet Doors With Access From Both Sides Of Cart
32% More Compact Size Than The 9T19 Hooded Cart
Two Heavy-Duty Zippered Compact Fabric Bags With Waterproof PVC Lining
Length:
51 3/4 in
131.4 cm
Width:
22 in
55.9 cm
Height:
53 1/2 in
135.9 cm","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9t78.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp9t78_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-9T78-Compact-High-Security-Housekeeping-Cart-w-Locking-Hood-Black_p_3194.html
396400BG,,,,{},885.99,Waste Containers,,,Rubbermaid Commercial 396400BG 50 Gallon Plaza™ Container Beige,"Two Spring-Loaded Swing Doors Help Contain Odors And Control Insects
Side-Mounted, Hinged Door Offers Full Interior Access For ‘‘No Lift’’ Refuse Removal
Tie-Down Feature In The Container Base Provides For A Secure Installation
Molded-In Colors And UV Inhibitors Resist Fading
Textured Finish Helps Minimize Appearance Of Surface Scratches
Height:
42 1/8 in
107.0 cm
Length:
24 3/4 in
62.9 cm
Width:
25 1/4 in
64.1 cm","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3964bei.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid commercial products/rcp3964bei_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-396400BG-50-Gallon-Plaza™-Container-Beige_p_2984.html
360388WHI,Ingredient Bins,,,{},97.17,Foodservice,"Food Storage, Prosave™ Ingredient Bins",,Rubbermaid Commercial 360388WHI Prosave™ Ingredient Bins w/ 32 Oz. Scooper 4-1/8 Cubic Feet Capacity 6 Per Case Price Per Each,"Integrated Sliding Lid For One Handed Access
Clear Door For Quick Identification Of Ingredients
Integrated Scoop And Storage For Food Code Compliance
All Certified To NSF Std. #2
Casters Allow Ingredient Bins To Be Transported
BPA-Free
Length:
29 3/4 in
75.6 cm
Width:
18 in
45.7 cm
Height:
28 in
71.1 cm
Volume Capacity [Nom]:
4 1/8 ft3
0.1 m3
Flour Capacity:
188 lb
85.3 kg
Sugar Capacity:
240 lb
108.9 kg","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp360388whi.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid commercial products/rcp9f75cle.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-360388WHI-Prosave™-Ingredient-Bins-w-32-Oz-Scooper-4-18-Cubic-Feet-Capacity-6-Per-Case-Price-Per-Each_p_2976.html
360288WHI,Food Boxes,,,{},95.67,Foodservice,"Food Storage, Prosave™ Ingredient Bins",,Rubbermaid Commercial 360288WHI WHI Prosave™ Ingredient Bins w/ 32 Oz. Scooper 3-1/2 Cubic Ft Capacity 6 Per Case Price Per Each,"Integrated Sliding Lid For One Handed Access
Clear Door For Quick Identification Of Ingredients
Integrated Scoop And Storage For Food Code Compliance
All Certified To NSF Std. #2
Casters Allow Ingredient Bins To Be Transported
BPA-Free
Length:
29 1/2 in
74.9 cm
Width:
15 1/2 in
39.4 cm
Height:
28 in
71.1 cm
Volume Capacity [Nom]:
3 1/2 ft3
0.1 m3
Flour Capacity:
154 lb
69.9 kg
Sugar Capacity:
197 lb
89.4 kg","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp360288whi.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid commercial products/rcp9f75cle.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-360288WHI-WHI-Prosave™-Ingredient-Bins-w-32-Oz-Scooper-3-12-Cubic-Ft-Capacity-6-Per-Case-Price-Per-Each_p_2975.html
E052,,,,{},33.99,Waste Containers,,,"Rubbermaid Commercial E052 18"" Finish Mop w/ Looped Fringe","Delivers 200-300 Square Feet (18.6 M-27.9 M) Of Coverage With A Single Mop Load Of Finish
Tightly-Twisted, Rayon/Synthetic Blend Looped-End Mop Absorbs And Releases Finish Smoothly And Evenly
Resealable Finish System Bucket Keeps Finish Fresh Until Next Job, Saving Time And Operating Costs
Smooth, Non-Porous Bucket Cleans Easily, Reducing Time Spent On Stripping Traditional Mop Bucket/Wringer Combinations","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcpe050.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcpe050_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-E052-18-Finish-Mop-w-Looped-Fringe_p_3255.html
T255,Wet Mopping Heads,,,{},12.33,Cleaning Supplies,"Wet Mops, Rough Floor Wet Mop",,"Rubbermaid Commercial T255 Rough Floor Wet Mop w/ 5"" Headband Medium 12 Per Case Price Per Case","Economical Choice For Aggressive Floor Surfaces
Excels On More Abrasive Floor Surfaces Such As Non-Slip/Non-Skid, Stone, Terrazzo, Concrete And Other Textured Floor Surfaces
Knitted Fleece Cotton/Polyester Blend Yarn Has Twice The Absorbency Of Cotton
Looped Ends And Tail-Band Aid In Launderability
5"" (12.7 Cm) Headband Is Compatible With Gripper® Wet Mop Handle",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/t255.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-T255-Rough-Floor-Wet-Mop-w-5-Headband-Medium-12-Per-Case-Price-Per-Case_p_3316.html
816088BK,Trash Cans,,,{},308.99,Waste Containers,Marshal® Classic Containers,,Rubbermaid Commercial 816088BK 15 Gallon Marshal® Classic Container Black ,"Factory Mutual (FM) Approved
Includes Retainer Hardware For Securing And Concealing Can Liners
Textured Finish Helps Minimize Appearance Of Surface Scratches
Designed For Indoor And Protected Outdoor Environments Such As Atriums And Indoor Pools
Ashtray Can Be Permanently Attached Or Left Unattached For Easy Emptying
Rugged Construction Resists Dents And Scratches
Retainer Hardware Secures And Conceals Can Liners
Doors On Both Sides Provide Easy Access For Trash Disposal
Diameter:
15 3/8 in
39.1 cm
Height:
36 1/2 in
92.7 cm
Volume Capacity [Nom]:
15 gal
56.8 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp816088bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-816088BK-15-Gallon-Marshal®-Classic-Container-Black-_p_3135.html
816088BRO,Trash Cans,,,{},289.99,Waste Containers,Marshal® Classic Containers,,Rubbermaid Commercial 816088BRO 15 Gallon Marshal® Classic Container Brown ,"Factory Mutual (FM) Approved
Includes Retainer Hardware For Securing And Concealing Can Liners
Textured Finish Helps Minimize Appearance Of Surface Scratches
Designed For Indoor And Protected Outdoor Environments Such As Atriums And Indoor Pools
Ashtray Can Be Permanently Attached Or Left Unattached For Easy Emptying
Rugged Construction Resists Dents And Scratches
Retainer Hardware Secures And Conceals Can Liners
Doors On Both Sides Provide Easy Access For Trash Disposal
Diameter:
15 3/8 in
39.1 cm
Height:
36 1/2 in
92.7 cm
Volume Capacity [Nom]:
15 gal
56.8 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp816088bro.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-816088BRO-15-Gallon-Marshal®-Classic-Container-Brown-_p_3136.html
917188BLA,Trash Cans,,,{},801.99,Waste Containers,Ranger® Containers,,Rubbermaid Commercial 917188BLA 45 Gallon Ranger® Container w/ 2 Doors Black ,"Ranger® Containers Feature Rubbermaid's Famous Durability, Modern Styling And Easy-To-Service Design
High-Capacity Waste Management
Designed For Stadiums, Parks, Shopping Malls And Other High-Traffic Areas
Permanently Attached Hinged Lid For Easy Emptying
Pedestal Base Ring For Stability And Security
Height:
41 1/2 in
105.4 cm
Length:
24 7/8 in
63.2 cm
Square:
24 7/8 in
63.2 cm
Width:
24 7/8 in
63.2 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp917188bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-917188BLA-45-Gallon-Ranger®-Container-w-2-Doors-Black-_p_3145.html
917188BG,Trash Cans,,,{},801.99,Waste Containers,Ranger® Containers,,Rubbermaid Commercial 917188BG 45 Gallon Ranger® Container w/ 2 Doors Beige ,"Ranger® Containers Feature Rubbermaid's Famous Durability, Modern Styling And Easy-To-Service Design
High-Capacity Waste Management
Designed For Stadiums, Parks, Shopping Malls And Other High-Traffic Areas
Permanently Attached Hinged Lid For Easy Emptying
Pedestal Base Ring For Stability And Security
Height:
41 1/2 in
105.4 cm
Length:
24 7/8 in
63.2 cm
Square:
24 7/8 in
63.2 cm
Width:
24 7/8 in
63.2 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/9171-88-bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-917188BG-45-Gallon-Ranger®-Container-w-2-Doors-Beige-_p_3144.html
917388BEI,Trash Cans,,,{},740.99,Waste Containers,Ranger® Containers,,Rubbermaid Commercial 917388BEI 45 Gallon Ranger® Container w/ 4 Openings Beige ,"Ranger® Containers Feature Rubbermaid's Famous Durability, Modern Styling And Easy-To-Service Design
High-Capacity Waste Management
Designed For Stadiums, Parks, Shopping Malls And Other High-Traffic Areas
Permanently Attached Hinged Lid For Easy Emptying
Pedestal Base Ring For Stability And Security
Height:
41 1/2 in
105.4 cm
Length:
24 7/8 in
63.2 cm
Square:
24 7/8 in
63.2 cm
Width:
24 7/8 in
63.2 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/9173-88-bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-917388BEI-45-Gallon-Ranger®-Container-w-4-Openings-Beige-_p_3146.html
917388BLA,Trash Cans,,,{},699.99,Waste Containers,Ranger® Containers,,Rubbermaid Commercial 917388BLA 45 Gallon Ranger® Container w/ 4 Openings Black ,"Ranger® Containers Feature Rubbermaid's Famous Durability, Modern Styling And Easy-To-Service Design
High-Capacity Waste Management
Designed For Stadiums, Parks, Shopping Malls And Other High-Traffic Areas
Permanently Attached Hinged Lid For Easy Emptying
Pedestal Base Ring For Stability And Security
Height:
41 1/2 in
105.4 cm
Length:
24 7/8 in
63.2 cm
Square:
24 7/8 in
63.2 cm
Width:
24 7/8 in
63.2 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp917388bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-917388BLA-45-Gallon-Ranger®-Container-w-4-Openings-Black-_p_3147.html
